,State,Hospital Name,1,2,Average1,Average2,Difference1,Difference2,Rating
1364,IL,PROVIDENT HOSPITAL OF CHICAGO,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829,-0.7562985334
1365,IL,RED BUD REGIONAL HOSPITAL,13.423031,6.29475,13.57616433,6.310407829,-0.153133333,-0.015657829,0.7745290666
1366,IL,RICHLAND MEMORIAL HOSPITAL,14.530868,6.2221327,13.57616433,6.310407829,0.954703667,-0.088275129,-4.1781442834
1367,IL,RIVERSIDE MEDICAL CENTER,13.312731,5.79333705,13.57616433,6.310407829,-0.263433333,-0.517070779,3.0478843916
1368,IL,ROCHELLE COMMUNITY HOSPITAL,13.115695,6.29475,13.57616433,6.310407829,-0.460469333,-0.015657829,2.2190082666
1369,IL,ROCKFORD MEMORIAL HOSPITAL,15.615223,6.4415603,13.57616433,6.310407829,2.039058667,0.131152471,-10.0426093834
1370,IL,ROSELAND COMMUNITY HOSPITAL,13.786482,6.23812245,13.57616433,6.310407829,0.210317667,-0.072285379,-0.7354942084
1371,IL,RUSH OAK PARK HOSPITAL,12.469735,6.2939256,13.57616433,6.310407829,-1.106429333,-0.016482229,5.2579056666
1372,IL,RUSH UNIVERSITY MEDICAL CENTER,11.586529,5.5702434,13.57616433,6.310407829,-1.989635333,-0.740164429,11.9418615666
1373,IL,SAINT ANTHONY HOSPITAL,12.930993,6.39392425,13.57616433,6.310407829,-0.645171333,0.083516421,2.7399977916
1374,IL,SAINT ANTHONY MEDICAL CENTER,14.529683,6.232,13.57616433,6.310407829,0.953518667,-0.078407829,-4.2071103334
1375,IL,SAINT FRANCIS MEDICAL CENTER,14.802935,6.0585906,13.57616433,6.310407829,1.226770667,-0.251817229,-4.8844618334
1376,IL,SAINT JAMES HOSPITAL,14.203893,6.66925,13.57616433,6.310407829,0.627728667,0.358842171,-4.2062723334
1377,IL,SALEM TOWNSHIP HOSPITAL,13.640134,6.29475,13.57616433,6.310407829,0.063969667,-0.015657829,-0.2458550334
1378,IL,SARAH BUSH LINCOLN HEALTH CENTER,13.002877,6.1189321,13.57616433,6.310407829,-0.573287333,-0.191475729,3.3646155166
1379,IL,SARAH D CULBERTSON MEMORIAL HOSPITAL,14.383347,6.29475,13.57616433,6.310407829,0.807182667,-0.015657829,-3.7389561334
1380,IL,SHERMAN HOSPITAL,11.832377,6.106,13.57616433,6.310407829,-1.743787333,-0.204407829,8.9112278666
1381,IL,SHRINERS HOSPITAL FOR CHILDREN,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829,-0.7562985334
1382,IL,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,12.448505,5.48318335,13.57616433,6.310407829,-1.127659333,-0.827224479,8.1952845416
1383,IL,SOUTH SHORE HOSPITAL,13.222698,6.12650045,13.57616433,6.310407829,-0.353466333,-0.183907379,2.3049675916
1384,IL,SPARTA COMMUNITY HOSPITAL,14.99153,6.29475,13.57616433,6.310407829,1.415365667,-0.015657829,-6.5974162334
1385,IL,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,11.969459,6.3511287,13.57616433,6.310407829,-1.606705333,0.040720871,7.4089920166
1386,IL,ST ALEXIUS MEDICAL CENTER,11.686163,5.9787057,13.57616433,6.310407829,-1.890001333,-0.331702129,10.0439637166
1387,IL,ST ANTHONYS MEMORIAL HOSPITAL,15.058402,6.1001003,13.57616433,6.310407829,1.482237667,-0.210307529,-6.2304406834
1388,IL,ST BERNARD HOSPITAL,13.414381,6.1979372,13.57616433,6.310407829,-0.161783333,-0.112470629,1.1540288666
1389,IL,ST ELIZABETH HOSPITAL,13.042111,5.46642485,13.57616433,6.310407829,-0.534053333,-0.843982979,5.4639910916
1390,IL,ST FRANCIS HOSPITAL,14.444424,5.9732785,13.57616433,6.310407829,0.868259667,-0.337129329,-2.9008677834
1391,IL,ST JOHNS HOSPITAL,13.765313,5.4908369,13.57616433,6.310407829,0.189148667,-0.819570929,1.9794995166
1392,IL,ST JOSEPH MEDICAL CENTER,14.410812,5.7190795,13.57616433,6.310407829,0.834647667,-0.591328329,-1.8531948834
1393,IL,ST JOSEPH MEMORIAL HOSPITAL,13.485957,6.29475,13.57616433,6.310407829,-0.090207333,-0.015657829,0.4787768666
1394,IL,ST JOSEPHS HOSPITAL,13.569486,6.7759307,13.57616433,6.310407829,-0.006678333,0.465522871,-1.5979418834
1395,IL,ST JOSEPH'S HOSPITAL,13.574309,6.71224645,13.57616433,6.310407829,-0.001855333,0.401838621,-1.3977151084
1396,IL,ST MARGARETS HOSPITAL,14.038017,6.05804675,13.57616433,6.310407829,0.461852667,-0.252361079,-1.2874437584
1397,IL,ST MARY MEDICAL CENTER,15.423409,6.27353475,13.57616433,6.310407829,1.847244667,-0.036873079,-8.5529941584
1398,IL,ST MARYS HOSPITAL,13.333761,6.7880449,13.57616433,6.310407829,-0.242403333,0.477637071,-0.5324340834
1399,IL,SWEDISH AMERICAN HOSPITAL,12.61382,6.16837545,13.57616433,6.310407829,-0.962344333,-0.142032379,5.0201316916
1400,IL,SWEDISH COVENANT HOSPITAL,12.112103,6.28788045,13.57616433,6.310407829,-1.464061333,-0.022527379,6.9599340916
1401,IL,TAYLORVILLE MEMORIAL HOSPITAL,13.091963,6.29475,13.57616433,6.310407829,-0.484201333,-0.015657829,2.3305486666
1402,IL,THE CARLE FOUNDATION HOSPITAL,13.903057,7.1108093,13.57616433,6.310407829,0.326892667,0.800401471,-4.3378006834
1403,IL,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,13.37223,5.99929645,13.57616433,6.310407829,-0.203934333,-0.311111379,2.0473811916
1404,IL,THOMAS H BOYD MEMORIAL HOSPITAL,14.246459,6.29475,13.57616433,6.310407829,0.670294667,-0.015657829,-3.0955825334
1405,IL,THOREK MEMORIAL HOSPITAL,13.305742,6.41924185,13.57616433,6.310407829,-0.270422333,0.108834021,0.8900658916
1406,IL,TOUCHETTE REGIONAL HOSPITAL INC,13.744411,6.29475,13.57616433,6.310407829,0.168246667,-0.015657829,-0.7359569334
1407,IL,TRINITY ROCK ISLAND,14.009781,6.22525,13.57616433,6.310407829,0.433616667,-0.085157829,-1.7399459334
1408,IL,UNION COUNTY HOSPITAL,13.302189,6.29475,13.57616433,6.310407829,-0.273975333,-0.015657829,1.3424864666
1409,IL,UNIVERSITY OF ILLINOIS HOSPITAL,13.051987,8.3946358,13.57616433,6.310407829,-0.524177333,2.084227971,-4.8311644334
1410,IL,VALLEY WEST COMMUNITY HOSPITAL,14.238111,6.29475,13.57616433,6.310407829,0.661946667,-0.015657829,-3.0563469334
1411,IL,VISTA MEDICAL CENTER EAST,14.384818,6.89073295,13.57616433,6.310407829,0.808653667,0.580325121,-5.8318101584
1412,IL,VISTA MEDICAL CENTER WEST,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829,-0.7562985334
1413,IL,WABASH GENERAL HOSPITAL 1,13.947498,6.29475,13.57616433,6.310407829,0.371333667,-0.015657829,-1.6904658334
1414,IL,WARNER HOSPITAL AND HEALTH SERVICES,13.377674,6.29475,13.57616433,6.310407829,-0.198490333,-0.015657829,0.9877069666
1415,IL,WASHINGTON COUNTY HOSPITAL*,14.090839,6.29475,13.57616433,6.310407829,0.514674667,-0.015657829,-2.3641685334
1416,IL,WEST SUBURBAN MEDICAL CENTER,12.759176,6.7890783,13.57616433,6.310407829,-0.816988333,0.478670471,2.1644985166
1417,IL,WESTLAKE COMMUNITY HOSPITAL,13.093179,6.3371336,13.57616433,6.310407829,-0.482985333,0.026725771,2.1764908666
1418,IN,ADAMS MEMORIAL HOSPITAL,14.021194,6.29475,13.90769805,6.182953571,0.11349595,0.111796429,-0.9247184665
1419,IN,BAPTIST HEALTH FLOYD,13.415074,6.0836084,13.90769805,6.182953571,-0.49262405,-0.099345171,2.6630411335
1420,IN,BLUFFTON REGIONAL MEDICAL CENTER,13.755027,6.22348615,13.90769805,6.182953571,-0.15267105,0.040532579,0.5756899085
1421,IN,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,14.285303,6.29475,13.90769805,6.182953571,0.37760495,0.111796429,-2.1660307665
1422,IN,CLARK MEMORIAL HOSPITAL,13.041085,6.18236525,13.90769805,6.182953571,-0.86661305,-0.000588321,4.0751404585
1423,IN,COLUMBUS REGIONAL HOSPITAL,13.842544,5.3196081,13.90769805,6.182953571,-0.06515405,-0.863345471,3.3279331835
1424,IN,COMMUNITY HOSPITAL,12.953744,5.9743516,13.90769805,6.182953571,-0.95395405,-0.208601971,5.2136909335
1425,IN,COMMUNITY HOSPITAL EAST,14.855985,5.86178105,13.90769805,6.182953571,0.94828695,-0.321172521,-3.3328448415
1426,IN,COMMUNITY HOSPITAL NORTH,14.335806,6.11184825,13.90769805,6.182953571,0.42810795,-0.071105321,-1.7632387415
1427,IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,13.555822,6.19698675,13.90769805,6.182953571,-0.35187605,0.014033179,1.6047013085
1428,IN,COMMUNITY HOSPITAL OF BREMEN INC,13.598143,6.29475,13.90769805,6.182953571,-0.30955505,0.111796429,1.0636212335
1429,IN,COMMUNITY HOSPITAL SOUTH,15.212911,5.71825,13.90769805,6.182953571,1.30521295,-0.464703571,-4.5080383665
1430,IN,COMMUNITY HOWARD REGIONAL HEALTH INC,13.446753,6.6835,13.90769805,6.182953571,-0.46094505,0.500546429,0.4145292335
1431,IN,DAVIESS COMMUNITY HOSPITAL,14.05425,6.18041585,13.90769805,6.182953571,0.14655195,-0.002537721,-0.6799121415
1432,IN,DEACONESS HOSPITAL INC,14.573652,6.2979358,13.90769805,6.182953571,0.66595395,0.114982229,-3.5324213665
1433,IN,DEARBORN COUNTY HOSPITAL,13.614546,6.0182283,13.90769805,6.182953571,-0.29315205,-0.164725271,1.9543530835
1434,IN,DECATUR COUNTY MEMORIAL HOSPITAL,14.02317,6.29475,13.90769805,6.182953571,0.11547195,0.111796429,-0.9340056665
1435,IN,DEKALB HEALTH,13.684294,6.2149822,13.90769805,6.182953571,-0.22340405,0.032028629,0.9378988335
1436,IN,DUKES MEMORIAL HOSPITAL,15.593187,6.29475,13.90769805,6.182953571,1.68548895,0.111796429,-8.3130855665
1437,IN,DUPONT HOSPITAL LLC,13.711581,6.33106845,13.90769805,6.182953571,-0.19611705,0.148114879,0.4033480585
1438,IN,ELKHART GENERAL HOSPITAL,13.61361,5.64320325,13.90769805,6.182953571,-0.29408805,-0.539750321,3.2713399585
1439,IN,ESKENAZI HEALTH,12.139319,6.26925235,13.90769805,6.182953571,-1.76837905,0.086298779,8.0093358085
1440,IN,FAIRBANKS,13.748739,6.29475,13.90769805,6.182953571,-0.15895905,0.111796429,0.3558200335
1441,IN,FAYETTE REGIONAL HEALTH SYSTEM,14.750564,6.2278776,13.90769805,6.182953571,0.84286595,0.044924029,-4.1187040665
1442,IN,FRANCISCAN HEALTH CARMEL,13.748739,6.1414038,13.90769805,6.182953571,-0.15895905,-0.041549771,0.8925317335
1443,IN,FRANCISCAN HEALTH CRAWFORDSVILLE,13.826267,6.19675,13.90769805,6.182953571,-0.08143105,0.013796429,0.3344384335
1444,IN,FRANCISCAN HEALTH CROWN POINT,13.347464,5.76778055,13.90769805,6.182953571,-0.56023405,-0.415173021,4.0862056085
1445,IN,FRANCISCAN HEALTH DYER,14.546193,5.80925,13.90769805,6.182953571,0.63849495,-0.373703571,-1.6929637665
1446,IN,FRANCISCAN HEALTH HAMMOND,13.217113,6.03925,13.90769805,6.182953571,-0.69058505,-0.143703571,3.7487122335
1447,IN,FRANCISCAN HEALTH INDIANAPOLIS,13.324374,5.61201435,13.90769805,6.182953571,-0.58332405,-0.570939221,4.7399103085
1448,IN,FRANCISCAN HEALTH LAFAYETTE,13.835231,5.2925,13.90769805,6.182953571,-0.07246705,-0.890453571,3.4571826335
1449,IN,FRANCISCAN HEALTH MICHIGAN CITY,14.729699,5.811,13.90769805,6.182953571,0.82200095,-0.371953571,-2.5615669665
1450,IN,FRANCISCAN HEALTH MOORESVILLE,13.863208,5.6521528,13.90769805,6.182953571,-0.04449005,-0.530800771,2.0669059335
1451,IN,FRANCISCAN HEALTH MUNSTER,13.850196,6.17225,13.90769805,6.182953571,-0.05750205,-0.010703571,0.3077221335
1452,IN,"FRANCISCAN HEALTH RENSSELAER, INC",14.616105,6.29475,13.90769805,6.182953571,0.70840695,0.111796429,-3.7208001665
1453,IN,GIBSON GENERAL HOSPITAL,14.450563,6.29475,13.90769805,6.182953571,0.54286495,0.111796429,-2.9427527665
1454,IN,GOOD SAMARITAN HOSPITAL,14.274003,7.23165905,13.90769805,6.182953571,0.36630495,1.048705479,-5.3921024415
1455,IN,GOSHEN GENERAL HOSPITAL,15.022456,6.14775,13.90769805,6.182953571,1.11475795,-0.035203571,-5.1161498665
1456,IN,GREENE COUNTY GENERAL HOSPITAL,13.827151,6.29475,13.90769805,6.182953571,-0.08054705,0.111796429,-0.0127163665
1457,IN,HANCOCK REGIONAL HOSPITAL,15.190971,6.2755868,13.90769805,6.182953571,1.28327295,0.092633229,-6.3555991665
1458,IN,HARRISON COUNTY HOSPITAL,14.009471,6.29475,13.90769805,6.182953571,0.10177295,0.111796429,-0.8696203665
1459,IN,HENDRICKS REGIONAL HEALTH,13.804406,5.8664564,13.90769805,6.182953571,-0.10329205,-0.316497171,1.5932127335
1460,IN,HENRY COUNTY MEMORIAL HOSPITAL,13.445007,6.17995875,13.90769805,6.182953571,-0.46269105,-0.002994821,2.1851298085
1461,IN,INDIANA UNIVERSITY HEALTH,13.3745,6.4135,13.90769805,6.182953571,-0.53319805,0.230546429,1.6991183335
1462,IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,15.380593,5.60700315,13.90769805,6.182953571,1.47289495,-0.575950421,-4.9067797915
1463,IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,12.376962,5.79401155,13.90769805,6.182953571,-1.53073605,-0.388942021,8.5557565085
1464,IN,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,14.133633,6.29475,13.90769805,6.182953571,0.22593495,0.111796429,-1.4531817665
1465,IN,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,13.577208,6.29475,13.90769805,6.182953571,-0.33049005,0.111796429,1.1620157335
1466,IN,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,13.247447,6.6763061,13.90769805,6.182953571,-0.66025105,0.493352529,1.3764460835
1467,IN,INDIANA UNIVERSITY HEALTH FRANKFORT INC,13.878613,6.29475,13.90769805,6.182953571,-0.02908505,0.111796429,-0.2545877665
1468,IN,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,12.316371,5.54747715,13.90769805,6.182953571,-1.59132705,-0.635476421,9.7034046085
1469,IN,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,14.043731,6.29475,13.90769805,6.182953571,0.13603295,0.111796429,-1.0306423665
1470,IN,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,14.01351,6.29475,13.90769805,6.182953571,0.10581195,0.111796429,-0.8886036665
1471,IN,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,13.782648,6.29475,13.90769805,6.182953571,-0.12505005,0.111796429,0.1964477335
1472,IN,IU HEALTH WEST HOSPITAL,11.680752,6.0728969,13.90769805,6.182953571,-2.22694605,-0.110056671,10.8518447835
1473,IN,JAY COUNTY HOSPITAL,13.503941,6.29475,13.90769805,6.182953571,-0.40375705,0.111796429,1.5063706335
1474,IN,JOHNSON MEMORIAL HOSPITAL,14.352696,6.6068296,13.90769805,6.182953571,0.44499795,0.423876029,-3.5750564665
1475,IN,KENTUCKIANA MEDICAL CENTER LLC,14.66867,8.1418403,13.90769805,6.182953571,0.76097195,1.958886729,-10.4326717165
1476,IN,KING'S DAUGHTERS' HEALTH,14.016933,6.1714191,13.90769805,6.182953571,0.10923495,-0.011534471,-0.4730336165
1477,IN,KOSCIUSKO COMMUNITY HOSPITAL,15.287869,6.35040245,13.90769805,6.182953571,1.38017095,0.167448879,-7.0728745415
1478,IN,LA PORTE HOSPITAL,15.642385,7.2302125,13.90769805,6.182953571,1.73468695,1.047258929,-11.8184349165
1479,IN,LUTHERAN HOSPITAL OF INDIANA,14.497646,6.22645095,13.90769805,6.182953571,0.58994795,0.043497379,-2.9249961915
1480,IN,MAJOR HOSPITAL,12.934421,6.3333508,13.90769805,6.182953571,-0.97327705,0.150397229,4.0480118335
1481,IN,MARGARET MARY HEALTH,13.811387,6.29475,13.90769805,6.182953571,-0.09631105,0.111796429,0.0613744335
1482,IN,MARION GENERAL HOSPITAL,13.297601,6.12150035,13.90769805,6.182953571,-0.61009705,-0.061453221,3.0825424085
1483,IN,MEMORIAL HOSPITAL,14.081061,6.24640415,13.90769805,6.182953571,0.17336295,0.063450579,-1.0368828915
1484,IN,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,15.044792,5.6942409,13.90769805,6.182953571,1.13709395,-0.488712671,-3.6338472165
1485,IN,MEMORIAL HOSPITAL OF SOUTH BEND,15.522361,5.6456443,13.90769805,6.182953571,1.61466295,-0.537309271,-5.7083334165
1486,IN,METHODIST HOSPITALS INC,11.829691,6.21118525,13.90769805,6.182953571,-2.07800705,0.028231679,9.6678222585
1487,IN,MONROE HOSPITAL,13.80405,6.29475,13.90769805,6.182953571,-0.10364805,0.111796429,0.0958583335
1488,IN,ORTHOINDY HOSPITAL,13.748739,5.97625,13.90769805,6.182953571,-0.15895905,-0.206703571,1.4705700335
1489,IN,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,13.748739,5.78917815,13.90769805,6.182953571,-0.15895905,-0.393775421,2.1253215085
1490,IN,PARKVIEW HUNTINGTON HOSPITAL,13.586715,6.2459348,13.90769805,6.182953571,-0.32098305,0.062981229,1.2881860335
1491,IN,PARKVIEW LAGRANGE HOSPITAL,13.429231,6.29475,13.90769805,6.182953571,-0.47846705,0.111796429,1.8575076335
1492,IN,PARKVIEW NOBLE HOSPITAL,13.579066,6.24685075,13.90769805,6.182953571,-0.32863205,0.063897179,1.3209305085
1493,IN,PARKVIEW REGIONAL MEDICAL CENTER,14.25375,6.66362775,13.90769805,6.182953571,0.34605195,0.480674179,-3.3088037915
1494,IN,"PARKVIEW WABASH HOSPITAL, INC",13.965347,6.29475,13.90769805,6.182953571,0.05764895,0.111796429,-0.6622375665
1495,IN,PARKVIEW WHITLEY HOSPITAL,13.984853,6.2687744,13.90769805,6.182953571,0.07715495,0.085820829,-0.6630011665
1496,IN,PERRY COUNTY MEMORIAL HOSPITAL,15.213479,6.29475,13.90769805,6.182953571,1.30578095,0.111796429,-6.5284579665
1497,IN,PHYSICIANS' MEDICAL CENTER LLC,13.748739,6.2238085,13.90769805,6.182953571,-0.15895905,0.040854929,0.6041152835
1498,IN,PINNACLE HOSPITAL,13.698358,6.1988059,13.90769805,6.182953571,-0.20934005,0.015852329,0.9284150835
1499,IN,PORTER REGIONAL HOSPITAL,12.780873,6.08135585,13.90769805,6.182953571,-1.12682505,-0.101597721,5.6516697585
1500,IN,PULASKI MEMORIAL HOSPITAL,14.323708,6.29475,13.90769805,6.182953571,0.41600995,0.111796429,-2.3465342665
1501,IN,PUTNAM COUNTY HOSPITAL,13.857984,6.29475,13.90769805,6.182953571,-0.04971405,0.111796429,-0.1576314665
1502,IN,REID HEALTH,13.856199,6.02525,13.90769805,6.182953571,-0.05149905,-0.157703571,0.7940080335
1503,IN,RIVERVIEW HEALTH,15.212921,6.0458433,13.90769805,6.182953571,1.30522295,-0.137110271,-5.6546619165
1504,IN,RUSH MEMORIAL HOSPITAL,14.229814,6.29475,13.90769805,6.182953571,0.32211595,0.111796429,-1.9052324665
1505,IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,14.946224,6.23475,13.90769805,6.182953571,1.03852595,0.051796429,-5.0623594665
1506,IN,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,13.956224,6.41787545,13.90769805,6.182953571,0.04852595,0.234921879,-1.0502985415
1507,IN,SCHNECK MEDICAL CENTER,16.010739,6.02158515,13.90769805,6.182953571,2.10304095,-0.161368421,-9.3195029915
1508,IN,SCOTT MEMORIAL HOSPITAL,13.93661,6.29475,13.90769805,6.182953571,0.02891195,0.111796429,-0.5271736665
1509,IN,ST CATHERINE HOSPITAL INC,11.382232,6.26425435,13.90769805,6.182953571,-2.52546605,0.081300779,11.5851377085
1510,IN,ST JOSEPH HOSPITAL,13.530662,6.4901501,13.90769805,6.182953571,-0.37703605,0.307196529,0.6968815835
1511,IN,ST MARY MEDICAL CENTER INC,11.52746,5.93790975,13.90769805,6.182953571,-2.38023805,-0.245043821,12.0447722085
1512,IN,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,15.074035,6.2405,13.90769805,6.182953571,1.16633695,0.057546429,-5.6831961665
1513,IN,ST VINCENT CARMEL HOSPITAL INC,13.265332,6.02175,13.90769805,6.182953571,-0.64236605,-0.161203571,3.5833329335
1514,IN,ST VINCENT CLAY HOSPITAL INC,14.037867,6.29475,13.90769805,6.182953571,0.13016895,0.111796429,-1.0030815665
1515,IN,ST VINCENT DUNN HOSPITAL INC,13.730489,6.29475,13.90769805,6.182953571,-0.17720905,0.111796429,0.4415950335
1516,IN,ST VINCENT EVANSVILLE,13.818697,6.0245,13.90769805,6.182953571,-0.08900105,-0.158453571,0.9728924335
1517,IN,ST VINCENT FISHERS HOSPITAL INC,13.428162,6.23202825,13.90769805,6.182953571,-0.47953605,0.049074679,2.0820580585
1518,IN,ST VINCENT HEART CENTER OF INDIANA LLC,13.310856,5.27766685,13.90769805,6.182953571,-0.59684205,-0.905286721,5.9736611585
1519,IN,ST VINCENT HOSPITAL & HEALTH SERVICES,13.412256,5.92525,13.90769805,6.182953571,-0.49544205,-0.257703571,3.2305401335
1520,IN,ST VINCENT JENNINGS HOSPITAL INC,13.722099,6.29475,13.90769805,6.182953571,-0.18559905,0.111796429,0.4810280335
1521,IN,ST VINCENT KOKOMO,15.291994,7.05175,13.90769805,6.182953571,1.38429595,0.868796429,-9.5469784665
1522,IN,ST VINCENT MERCY HOSPITAL,13.5695,6.29475,13.90769805,6.182953571,-0.33819805,0.111796429,1.1982433335
1523,IN,ST VINCENT RANDOLPH HOSPITAL INC,14.031774,6.29475,13.90769805,6.182953571,0.12407595,0.111796429,-0.9744444665
1524,IN,ST VINCENT SALEM HOSPITAL INC,14.135916,6.29475,13.90769805,6.182953571,0.22821795,0.111796429,-1.4639118665
1525,IN,ST VINCENT WARRICK,14.046817,6.29475,13.90769805,6.182953571,0.13911895,0.111796429,-1.0451465665
1526,IN,ST VINCENT WILLIAMSPORT HOSPITAL INC,14.121475,6.29475,13.90769805,6.182953571,0.21377695,0.111796429,-1.3960391665
1527,IN,STARKE HOSPITAL,13.739107,6.29475,13.90769805,6.182953571,-0.16859105,0.111796429,0.4010904335
1528,IN,SULLIVAN COUNTY COMMUNITY HOSPITAL,15.185898,6.29475,13.90769805,6.182953571,1.27819995,0.111796429,-6.3988272665
1529,IN,TERRE HAUTE REGIONAL HOSPITAL,14.646341,5.03075535,13.90769805,6.182953571,0.73864295,-1.152198221,0.5610719085
1530,IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,13.459073,6.0845514,13.90769805,6.182953571,-0.44862505,-0.098402171,2.4529453335
1531,IN,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,13.748739,5.86703285,13.90769805,6.182953571,-0.15895905,-0.315920721,1.8528300585
1532,IN,UNION HOSPITAL CLINTON,14.418484,6.29475,13.90769805,6.182953571,0.51078595,0.111796429,-2.7919814665
1533,IN,UNION HOSPITAL INC,12.743966,6.20325,13.90769805,6.182953571,-1.16373205,0.020296429,5.3985031335
1534,IN,UNITY MEDICAL AND SURGICAL HOSPITAL,13.748739,6.1888568,13.90769805,6.182953571,-0.15895905,0.005903229,0.7264462335
1535,IN,WITHAM HEALTH SERVICES,13.651546,6.4016736,13.90769805,6.182953571,-0.25615205,0.218720029,0.4383945335
1536,IN,WOMEN'S HOSPITAL THE,13.748739,6.24697185,13.90769805,6.182953571,-0.15895905,0.064018279,0.5230435585
1537,IN,WOODLAWN HOSPITAL,13.470807,6.29475,13.90769805,6.182953571,-0.43689105,0.111796429,1.6621004335
1538,KS,ALLEN COUNTY REGIONAL HOSPITAL,14.970436,6.29475,13.8789078,6.255735003,1.091528197,0.039014997,-5.2667350154
1539,KS,ANDERSON COUNTY HOSPITAL,13.416873,6.29475,13.8789078,6.255735003,-0.462034803,0.039014997,2.0350110846
1540,KS,ANTHONY MEDICAL CENTER,13.785613,6.29475,13.8789078,6.255735003,-0.093294803,0.039014997,0.3019330846
1541,KS,ASHLAND HEALTH CENTER,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997,0.4752408846
1542,KS,ATCHISON HOSPITAL,13.926577,6.29475,13.8789078,6.255735003,0.047669197,0.039014997,-0.3605977154
1543,KS,"BLUE VALLEY HOSPITAL, INC",13.748739,6.26205195,13.8789078,6.255735003,-0.130168803,0.006316947,0.5896840596
1544,KS,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,14.242397,6.29475,13.8789078,6.255735003,0.363489197,0.039014997,-1.8449517154
1545,KS,CHEYENNE COUNTY HOSPITAL,13.601243,6.29475,13.8789078,6.255735003,-0.277664803,0.039014997,1.1684720846
1546,KS,CHILDREN'S MERCY HOSPITAL KANSAS,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997,0.4752408846
1547,KS,CITIZENS MEDICAL CENTER,14.318885,6.29475,13.8789078,6.255735003,0.439977197,0.039014997,-2.2044453154
1548,KS,CLARA BARTON HOSPITAL,13.468122,6.29475,13.8789078,6.255735003,-0.410785803,0.039014997,1.7941407846
1549,KS,CLAY COUNTY MEDICAL CENTER,14.31656,6.29475,13.8789078,6.255735003,0.437652197,0.039014997,-2.1935178154
1550,KS,CLOUD COUNTY HEALTH CENTER,14.05217,6.29475,13.8789078,6.255735003,0.173262197,0.039014997,-0.9508848154
1551,KS,COFFEY COUNTY HOSPITAL,13.476045,6.25987215,13.8789078,6.255735003,-0.402862803,0.004137147,1.8789751596
1552,KS,COFFEYVILLE REGIONAL MEDICAL CENTER,14.272466,6.48222015,13.8789078,6.255735003,0.393558197,0.226485147,-2.6424215404
1553,KS,COMANCHE COUNTY HOSPITAL,14.54153,6.29475,13.8789078,6.255735003,0.662622197,0.039014997,-3.2508768154
1554,KS,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",13.856088,6.29475,13.8789078,6.255735003,-0.022819803,0.039014997,-0.0292994154
1555,KS,"COMMUNITY MEMORIAL HEALTHCARE, INC",13.744908,6.29475,13.8789078,6.255735003,-0.133999803,0.039014997,0.4932465846
1556,KS,DECATUR COUNTY HOSPITAL,13.416873,6.29475,13.8789078,6.255735003,-0.462034803,0.039014997,2.0350110846
1557,KS,DOCTORS HOSPITAL LLC,13.748739,6.19509905,13.8789078,6.255735003,-0.130168803,-0.060635953,0.8240192096
1558,KS,EDWARDS COUNTY HOSPITAL,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997,0.4752408846
1559,KS,ELLINWOOD DISTRICT HOSPITAL,13.832721,6.29475,13.8789078,6.255735003,-0.046186803,0.039014997,0.0805254846
1560,KS,ELLSWORTH COUNTY MEDICAL CENTER,14.723556,6.29475,13.8789078,6.255735003,0.844648197,0.039014997,-4.1063990154
1561,KS,FREDONIA REGIONAL HOSPITAL,13.393305,6.29475,13.8789078,6.255735003,-0.485602803,0.039014997,2.1457806846
1562,KS,FW HUSTON MEDICAL CENTER,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997,0.4752408846
