State,Hospital Name,0,1,2,Average1,Average2,Difference1,Difference2
IL,NORTHWEST COMMUNITY HOSPITAL 1,0,14.473377,5.624694,13.57616433,6.310407829,0.897212667,-0.685713829
IL,NORTHWESTERN LAKE FOREST HOSPITAL,0,12.038465,6.2274891,13.57616433,6.310407829,-1.537699333,-0.082918729
IL,NORTHWESTERN MEMORIAL HOSPITAL,0,9.266707,7.8643826,13.57616433,6.310407829,-4.309457333,1.553974771
IL,NORWEGIAN-AMERICAN HOSPITAL,0,13.140816,6.3291655,13.57616433,6.310407829,-0.435348333,0.018757671
IL,OSF HOLY FAMILY MEDICAL CENTER,0,13.782821,6.29475,13.57616433,6.310407829,0.206656667,-0.015657829
IL,OSF SAINT ANTHONY'S HEALTH CENTER,0,15.236327,6.0725756,13.57616433,6.310407829,1.660162667,-0.237832229
IL,OSF SAINT LUKES MEDICAL CENTER,0,13.91991,6.29475,13.57616433,6.310407829,0.343745667,-0.015657829
IL,OSF SAINT PAUL MEDICAL CENTER,0,13.837077,6.29475,13.57616433,6.310407829,0.260912667,-0.015657829
IL,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,0,15.005457,6.34025,13.57616433,6.310407829,1.429292667,0.029842171
IL,PALOS COMMUNITY HOSPITAL,0,11.445638,5.71451115,13.57616433,6.310407829,-2.130526333,-0.595896679
IL,PANA COMMUNITY HOSPITAL,0,13.524862,6.29475,13.57616433,6.310407829,-0.051302333,-0.015657829
IL,PARIS COMMUNITY HOSPITAL,0,13.706482,6.29475,13.57616433,6.310407829,0.130317667,-0.015657829
IL,PASSAVANT AREA HOSPITAL,0,14.80598,6.2202812,13.57616433,6.310407829,1.229815667,-0.090126629
IL,PEKIN MEMORIAL HOSPITAL,0,13.460639,6.25455635,13.57616433,6.310407829,-0.115525333,-0.055851479
IL,PERRY MEMORIAL HOSPITAL,0,15.049904,6.29475,13.57616433,6.310407829,1.473739667,-0.015657829
IL,PINCKNEYVILLE COMMUNITY HOSPITAL,0,14.044786,6.29475,13.57616433,6.310407829,0.468621667,-0.015657829
IL,PRESENCE COVENANT MEDICAL CENTER,0,14.375468,6.02425,13.57616433,6.310407829,0.799303667,-0.286157829
IL,PRESENCE MERCY MEDICAL CENTER,0,14.021408,6.7300416,13.57616433,6.310407829,0.445243667,0.419633771
IL,PRESENCE RESURRECTION MEDICAL CENTER,0,12.895141,5.5113524,13.57616433,6.310407829,-0.681023333,-0.799055429
IL,PRESENCE SAINT FRANCIS HOSPITAL,0,13.147106,6.8512354,13.57616433,6.310407829,-0.429058333,0.540827571
IL,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,0,11.325649,6.27784235,13.57616433,6.310407829,-2.250515333,-0.032565479
IL,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,0,14.011198,6.19309385,13.57616433,6.310407829,0.435033667,-0.117313979
IL,PRESENCE SAINT JOSEPH MEDICAL CENTER,0,12.838335,6.00322575,13.57616433,6.310407829,-0.737829333,-0.307182079
IL,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,0,11.6556,5.67049,13.57616433,6.310407829,-1.920564333,-0.639917829
IL,PRESENCE ST MARYS HOSPITAL,0,13.092687,7.03325,13.57616433,6.310407829,-0.483477333,0.722842171
IL,PRESENCE UNITED SAMARITANS MEDICAL CENTER,0,14.264995,6.28128795,13.57616433,6.310407829,0.688830667,-0.029119879
IL,PROCTOR HOSPITAL,0,15.801777,5.8512146,13.57616433,6.310407829,2.225612667,-0.459193229
IL,PROVIDENT HOSPITAL OF CHICAGO,0,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829
IL,RED BUD REGIONAL HOSPITAL,0,13.423031,6.29475,13.57616433,6.310407829,-0.153133333,-0.015657829
IL,RICHLAND MEMORIAL HOSPITAL,0,14.530868,6.2221327,13.57616433,6.310407829,0.954703667,-0.088275129
IL,RIVERSIDE MEDICAL CENTER,0,13.312731,5.79333705,13.57616433,6.310407829,-0.263433333,-0.517070779
IL,ROCHELLE COMMUNITY HOSPITAL,0,13.115695,6.29475,13.57616433,6.310407829,-0.460469333,-0.015657829
IL,ROCKFORD MEMORIAL HOSPITAL,0,15.615223,6.4415603,13.57616433,6.310407829,2.039058667,0.131152471
IL,ROSELAND COMMUNITY HOSPITAL,0,13.786482,6.23812245,13.57616433,6.310407829,0.210317667,-0.072285379
IL,RUSH OAK PARK HOSPITAL,0,12.469735,6.2939256,13.57616433,6.310407829,-1.106429333,-0.016482229
IL,RUSH UNIVERSITY MEDICAL CENTER,0,11.586529,5.5702434,13.57616433,6.310407829,-1.989635333,-0.740164429
IL,SAINT ANTHONY HOSPITAL,0,12.930993,6.39392425,13.57616433,6.310407829,-0.645171333,0.083516421
IL,SAINT ANTHONY MEDICAL CENTER,0,14.529683,6.232,13.57616433,6.310407829,0.953518667,-0.078407829
IL,SAINT FRANCIS MEDICAL CENTER,0,14.802935,6.0585906,13.57616433,6.310407829,1.226770667,-0.251817229
IL,SAINT JAMES HOSPITAL,0,14.203893,6.66925,13.57616433,6.310407829,0.627728667,0.358842171
IL,SALEM TOWNSHIP HOSPITAL,0,13.640134,6.29475,13.57616433,6.310407829,0.063969667,-0.015657829
IL,SARAH BUSH LINCOLN HEALTH CENTER,0,13.002877,6.1189321,13.57616433,6.310407829,-0.573287333,-0.191475729
IL,SARAH D CULBERTSON MEMORIAL HOSPITAL,0,14.383347,6.29475,13.57616433,6.310407829,0.807182667,-0.015657829
IL,SHERMAN HOSPITAL,0,11.832377,6.106,13.57616433,6.310407829,-1.743787333,-0.204407829
IL,SHRINERS HOSPITAL FOR CHILDREN,0,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829
IL,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,0,12.448505,5.48318335,13.57616433,6.310407829,-1.127659333,-0.827224479
IL,SOUTH SHORE HOSPITAL,0,13.222698,6.12650045,13.57616433,6.310407829,-0.353466333,-0.183907379
IL,SPARTA COMMUNITY HOSPITAL,0,14.99153,6.29475,13.57616433,6.310407829,1.415365667,-0.015657829
IL,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,0,11.969459,6.3511287,13.57616433,6.310407829,-1.606705333,0.040720871
IL,ST ALEXIUS MEDICAL CENTER,0,11.686163,5.9787057,13.57616433,6.310407829,-1.890001333,-0.331702129
IL,ST ANTHONYS MEMORIAL HOSPITAL,0,15.058402,6.1001003,13.57616433,6.310407829,1.482237667,-0.210307529
IL,ST BERNARD HOSPITAL,0,13.414381,6.1979372,13.57616433,6.310407829,-0.161783333,-0.112470629
IL,ST ELIZABETH HOSPITAL,0,13.042111,5.46642485,13.57616433,6.310407829,-0.534053333,-0.843982979
IL,ST FRANCIS HOSPITAL,0,14.444424,5.9732785,13.57616433,6.310407829,0.868259667,-0.337129329
IL,ST JOHNS HOSPITAL,0,13.765313,5.4908369,13.57616433,6.310407829,0.189148667,-0.819570929
IL,ST JOSEPH MEDICAL CENTER,0,14.410812,5.7190795,13.57616433,6.310407829,0.834647667,-0.591328329
IL,ST JOSEPH MEMORIAL HOSPITAL,0,13.485957,6.29475,13.57616433,6.310407829,-0.090207333,-0.015657829
IL,ST JOSEPHS HOSPITAL,0,13.569486,6.7759307,13.57616433,6.310407829,-0.006678333,0.465522871
IL,ST JOSEPH'S HOSPITAL,0,13.574309,6.71224645,13.57616433,6.310407829,-0.001855333,0.401838621
IL,ST MARGARETS HOSPITAL,0,14.038017,6.05804675,13.57616433,6.310407829,0.461852667,-0.252361079
IL,ST MARY MEDICAL CENTER,0,15.423409,6.27353475,13.57616433,6.310407829,1.847244667,-0.036873079
IL,ST MARYS HOSPITAL,0,13.333761,6.7880449,13.57616433,6.310407829,-0.242403333,0.477637071
IL,SWEDISH AMERICAN HOSPITAL,0,12.61382,6.16837545,13.57616433,6.310407829,-0.962344333,-0.142032379
IL,SWEDISH COVENANT HOSPITAL,0,12.112103,6.28788045,13.57616433,6.310407829,-1.464061333,-0.022527379
IL,TAYLORVILLE MEMORIAL HOSPITAL,0,13.091963,6.29475,13.57616433,6.310407829,-0.484201333,-0.015657829
IL,THE CARLE FOUNDATION HOSPITAL,0,13.903057,7.1108093,13.57616433,6.310407829,0.326892667,0.800401471
IL,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,0,13.37223,5.99929645,13.57616433,6.310407829,-0.203934333,-0.311111379
IL,THOMAS H BOYD MEMORIAL HOSPITAL,0,14.246459,6.29475,13.57616433,6.310407829,0.670294667,-0.015657829
IL,THOREK MEMORIAL HOSPITAL,0,13.305742,6.41924185,13.57616433,6.310407829,-0.270422333,0.108834021
IL,TOUCHETTE REGIONAL HOSPITAL INC,0,13.744411,6.29475,13.57616433,6.310407829,0.168246667,-0.015657829
IL,TRINITY ROCK ISLAND,0,14.009781,6.22525,13.57616433,6.310407829,0.433616667,-0.085157829
IL,UNION COUNTY HOSPITAL,0,13.302189,6.29475,13.57616433,6.310407829,-0.273975333,-0.015657829
IL,UNIVERSITY OF ILLINOIS HOSPITAL,0,13.051987,8.3946358,13.57616433,6.310407829,-0.524177333,2.084227971
IL,VALLEY WEST COMMUNITY HOSPITAL,0,14.238111,6.29475,13.57616433,6.310407829,0.661946667,-0.015657829
IL,VISTA MEDICAL CENTER EAST,0,14.384818,6.89073295,13.57616433,6.310407829,0.808653667,0.580325121
IL,VISTA MEDICAL CENTER WEST,0,13.748739,6.29475,13.57616433,6.310407829,0.172574667,-0.015657829
IL,WABASH GENERAL HOSPITAL 1,0,13.947498,6.29475,13.57616433,6.310407829,0.371333667,-0.015657829
IL,WARNER HOSPITAL AND HEALTH SERVICES,0,13.377674,6.29475,13.57616433,6.310407829,-0.198490333,-0.015657829
IL,WASHINGTON COUNTY HOSPITAL*,0,14.090839,6.29475,13.57616433,6.310407829,0.514674667,-0.015657829
IL,WEST SUBURBAN MEDICAL CENTER,0,12.759176,6.7890783,13.57616433,6.310407829,-0.816988333,0.478670471
IL,WESTLAKE COMMUNITY HOSPITAL,0,13.093179,6.3371336,13.57616433,6.310407829,-0.482985333,0.026725771
IN,ADAMS MEMORIAL HOSPITAL,0,14.021194,6.29475,13.90769805,6.182953571,0.11349595,0.111796429
IN,BAPTIST HEALTH FLOYD,0,13.415074,6.0836084,13.90769805,6.182953571,-0.49262405,-0.099345171
IN,BLUFFTON REGIONAL MEDICAL CENTER,0,13.755027,6.22348615,13.90769805,6.182953571,-0.15267105,0.040532579
IN,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,0,14.285303,6.29475,13.90769805,6.182953571,0.37760495,0.111796429
IN,CLARK MEMORIAL HOSPITAL,0,13.041085,6.18236525,13.90769805,6.182953571,-0.86661305,-0.000588321
IN,COLUMBUS REGIONAL HOSPITAL,0,13.842544,5.3196081,13.90769805,6.182953571,-0.06515405,-0.863345471
IN,COMMUNITY HOSPITAL,0,12.953744,5.9743516,13.90769805,6.182953571,-0.95395405,-0.208601971
IN,COMMUNITY HOSPITAL EAST,0,14.855985,5.86178105,13.90769805,6.182953571,0.94828695,-0.321172521
IN,COMMUNITY HOSPITAL NORTH,0,14.335806,6.11184825,13.90769805,6.182953571,0.42810795,-0.071105321
IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,0,13.555822,6.19698675,13.90769805,6.182953571,-0.35187605,0.014033179
IN,COMMUNITY HOSPITAL OF BREMEN INC,0,13.598143,6.29475,13.90769805,6.182953571,-0.30955505,0.111796429
IN,COMMUNITY HOSPITAL SOUTH,0,15.212911,5.71825,13.90769805,6.182953571,1.30521295,-0.464703571
IN,COMMUNITY HOWARD REGIONAL HEALTH INC,0,13.446753,6.6835,13.90769805,6.182953571,-0.46094505,0.500546429
IN,DAVIESS COMMUNITY HOSPITAL,0,14.05425,6.18041585,13.90769805,6.182953571,0.14655195,-0.002537721
IN,DEACONESS HOSPITAL INC,0,14.573652,6.2979358,13.90769805,6.182953571,0.66595395,0.114982229
IN,DEARBORN COUNTY HOSPITAL,0,13.614546,6.0182283,13.90769805,6.182953571,-0.29315205,-0.164725271
IN,DECATUR COUNTY MEMORIAL HOSPITAL,0,14.02317,6.29475,13.90769805,6.182953571,0.11547195,0.111796429
IN,DEKALB HEALTH,0,13.684294,6.2149822,13.90769805,6.182953571,-0.22340405,0.032028629
IN,DUKES MEMORIAL HOSPITAL,0,15.593187,6.29475,13.90769805,6.182953571,1.68548895,0.111796429
IN,DUPONT HOSPITAL LLC,0,13.711581,6.33106845,13.90769805,6.182953571,-0.19611705,0.148114879
IN,ELKHART GENERAL HOSPITAL,0,13.61361,5.64320325,13.90769805,6.182953571,-0.29408805,-0.539750321
IN,ESKENAZI HEALTH,0,12.139319,6.26925235,13.90769805,6.182953571,-1.76837905,0.086298779
IN,FAIRBANKS,0,13.748739,6.29475,13.90769805,6.182953571,-0.15895905,0.111796429
IN,FAYETTE REGIONAL HEALTH SYSTEM,0,14.750564,6.2278776,13.90769805,6.182953571,0.84286595,0.044924029
IN,FRANCISCAN HEALTH CARMEL,0,13.748739,6.1414038,13.90769805,6.182953571,-0.15895905,-0.041549771
IN,FRANCISCAN HEALTH CRAWFORDSVILLE,0,13.826267,6.19675,13.90769805,6.182953571,-0.08143105,0.013796429
IN,FRANCISCAN HEALTH CROWN POINT,0,13.347464,5.76778055,13.90769805,6.182953571,-0.56023405,-0.415173021
IN,FRANCISCAN HEALTH DYER,0,14.546193,5.80925,13.90769805,6.182953571,0.63849495,-0.373703571
IN,FRANCISCAN HEALTH HAMMOND,0,13.217113,6.03925,13.90769805,6.182953571,-0.69058505,-0.143703571
IN,FRANCISCAN HEALTH INDIANAPOLIS,0,13.324374,5.61201435,13.90769805,6.182953571,-0.58332405,-0.570939221
IN,FRANCISCAN HEALTH LAFAYETTE,0,13.835231,5.2925,13.90769805,6.182953571,-0.07246705,-0.890453571
IN,FRANCISCAN HEALTH MICHIGAN CITY,0,14.729699,5.811,13.90769805,6.182953571,0.82200095,-0.371953571
IN,FRANCISCAN HEALTH MOORESVILLE,0,13.863208,5.6521528,13.90769805,6.182953571,-0.04449005,-0.530800771
IN,FRANCISCAN HEALTH MUNSTER,0,13.850196,6.17225,13.90769805,6.182953571,-0.05750205,-0.010703571
IN,"FRANCISCAN HEALTH RENSSELAER, INC",0,14.616105,6.29475,13.90769805,6.182953571,0.70840695,0.111796429
IN,GIBSON GENERAL HOSPITAL,0,14.450563,6.29475,13.90769805,6.182953571,0.54286495,0.111796429
IN,GOOD SAMARITAN HOSPITAL,0,14.274003,7.23165905,13.90769805,6.182953571,0.36630495,1.048705479
IN,GOSHEN GENERAL HOSPITAL,0,15.022456,6.14775,13.90769805,6.182953571,1.11475795,-0.035203571
IN,GREENE COUNTY GENERAL HOSPITAL,0,13.827151,6.29475,13.90769805,6.182953571,-0.08054705,0.111796429
IN,HANCOCK REGIONAL HOSPITAL,0,15.190971,6.2755868,13.90769805,6.182953571,1.28327295,0.092633229
IN,HARRISON COUNTY HOSPITAL,0,14.009471,6.29475,13.90769805,6.182953571,0.10177295,0.111796429
IN,HENDRICKS REGIONAL HEALTH,0,13.804406,5.8664564,13.90769805,6.182953571,-0.10329205,-0.316497171
IN,HENRY COUNTY MEMORIAL HOSPITAL,0,13.445007,6.17995875,13.90769805,6.182953571,-0.46269105,-0.002994821
IN,INDIANA UNIVERSITY HEALTH,0,13.3745,6.4135,13.90769805,6.182953571,-0.53319805,0.230546429
IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,0,15.380593,5.60700315,13.90769805,6.182953571,1.47289495,-0.575950421
IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,0,12.376962,5.79401155,13.90769805,6.182953571,-1.53073605,-0.388942021
IN,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,0,14.133633,6.29475,13.90769805,6.182953571,0.22593495,0.111796429
IN,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,0,13.577208,6.29475,13.90769805,6.182953571,-0.33049005,0.111796429
IN,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,0,13.247447,6.6763061,13.90769805,6.182953571,-0.66025105,0.493352529
IN,INDIANA UNIVERSITY HEALTH FRANKFORT INC,0,13.878613,6.29475,13.90769805,6.182953571,-0.02908505,0.111796429
IN,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,0,12.316371,5.54747715,13.90769805,6.182953571,-1.59132705,-0.635476421
IN,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,0,14.043731,6.29475,13.90769805,6.182953571,0.13603295,0.111796429
IN,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,0,14.01351,6.29475,13.90769805,6.182953571,0.10581195,0.111796429
IN,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,0,13.782648,6.29475,13.90769805,6.182953571,-0.12505005,0.111796429
IN,IU HEALTH WEST HOSPITAL,0,11.680752,6.0728969,13.90769805,6.182953571,-2.22694605,-0.110056671
IN,JAY COUNTY HOSPITAL,0,13.503941,6.29475,13.90769805,6.182953571,-0.40375705,0.111796429
IN,JOHNSON MEMORIAL HOSPITAL,0,14.352696,6.6068296,13.90769805,6.182953571,0.44499795,0.423876029
IN,KENTUCKIANA MEDICAL CENTER LLC,0,14.66867,8.1418403,13.90769805,6.182953571,0.76097195,1.958886729
IN,KING'S DAUGHTERS' HEALTH,0,14.016933,6.1714191,13.90769805,6.182953571,0.10923495,-0.011534471
IN,KOSCIUSKO COMMUNITY HOSPITAL,0,15.287869,6.35040245,13.90769805,6.182953571,1.38017095,0.167448879
IN,LA PORTE HOSPITAL,0,15.642385,7.2302125,13.90769805,6.182953571,1.73468695,1.047258929
IN,LUTHERAN HOSPITAL OF INDIANA,0,14.497646,6.22645095,13.90769805,6.182953571,0.58994795,0.043497379
IN,MAJOR HOSPITAL,0,12.934421,6.3333508,13.90769805,6.182953571,-0.97327705,0.150397229
IN,MARGARET MARY HEALTH,0,13.811387,6.29475,13.90769805,6.182953571,-0.09631105,0.111796429
IN,MARION GENERAL HOSPITAL,0,13.297601,6.12150035,13.90769805,6.182953571,-0.61009705,-0.061453221
IN,MEMORIAL HOSPITAL,0,14.081061,6.24640415,13.90769805,6.182953571,0.17336295,0.063450579
IN,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,0,15.044792,5.6942409,13.90769805,6.182953571,1.13709395,-0.488712671
IN,MEMORIAL HOSPITAL OF SOUTH BEND,0,15.522361,5.6456443,13.90769805,6.182953571,1.61466295,-0.537309271
IN,METHODIST HOSPITALS INC,0,11.829691,6.21118525,13.90769805,6.182953571,-2.07800705,0.028231679
IN,MONROE HOSPITAL,0,13.80405,6.29475,13.90769805,6.182953571,-0.10364805,0.111796429
IN,ORTHOINDY HOSPITAL,0,13.748739,5.97625,13.90769805,6.182953571,-0.15895905,-0.206703571
IN,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,0,13.748739,5.78917815,13.90769805,6.182953571,-0.15895905,-0.393775421
IN,PARKVIEW HUNTINGTON HOSPITAL,0,13.586715,6.2459348,13.90769805,6.182953571,-0.32098305,0.062981229
IN,PARKVIEW LAGRANGE HOSPITAL,0,13.429231,6.29475,13.90769805,6.182953571,-0.47846705,0.111796429
IN,PARKVIEW NOBLE HOSPITAL,0,13.579066,6.24685075,13.90769805,6.182953571,-0.32863205,0.063897179
IN,PARKVIEW REGIONAL MEDICAL CENTER,0,14.25375,6.66362775,13.90769805,6.182953571,0.34605195,0.480674179
IN,"PARKVIEW WABASH HOSPITAL, INC",0,13.965347,6.29475,13.90769805,6.182953571,0.05764895,0.111796429
IN,PARKVIEW WHITLEY HOSPITAL,0,13.984853,6.2687744,13.90769805,6.182953571,0.07715495,0.085820829
IN,PERRY COUNTY MEMORIAL HOSPITAL,0,15.213479,6.29475,13.90769805,6.182953571,1.30578095,0.111796429
IN,PHYSICIANS' MEDICAL CENTER LLC,0,13.748739,6.2238085,13.90769805,6.182953571,-0.15895905,0.040854929
IN,PINNACLE HOSPITAL,0,13.698358,6.1988059,13.90769805,6.182953571,-0.20934005,0.015852329
IN,PORTER REGIONAL HOSPITAL,0,12.780873,6.08135585,13.90769805,6.182953571,-1.12682505,-0.101597721
IN,PULASKI MEMORIAL HOSPITAL,0,14.323708,6.29475,13.90769805,6.182953571,0.41600995,0.111796429
IN,PUTNAM COUNTY HOSPITAL,0,13.857984,6.29475,13.90769805,6.182953571,-0.04971405,0.111796429
IN,REID HEALTH,0,13.856199,6.02525,13.90769805,6.182953571,-0.05149905,-0.157703571
IN,RIVERVIEW HEALTH,0,15.212921,6.0458433,13.90769805,6.182953571,1.30522295,-0.137110271
IN,RUSH MEMORIAL HOSPITAL,0,14.229814,6.29475,13.90769805,6.182953571,0.32211595,0.111796429
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,0,14.946224,6.23475,13.90769805,6.182953571,1.03852595,0.051796429
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,0,13.956224,6.41787545,13.90769805,6.182953571,0.04852595,0.234921879
IN,SCHNECK MEDICAL CENTER,0,16.010739,6.02158515,13.90769805,6.182953571,2.10304095,-0.161368421
IN,SCOTT MEMORIAL HOSPITAL,0,13.93661,6.29475,13.90769805,6.182953571,0.02891195,0.111796429
IN,ST CATHERINE HOSPITAL INC,0,11.382232,6.26425435,13.90769805,6.182953571,-2.52546605,0.081300779
IN,ST JOSEPH HOSPITAL,0,13.530662,6.4901501,13.90769805,6.182953571,-0.37703605,0.307196529
IN,ST MARY MEDICAL CENTER INC,0,11.52746,5.93790975,13.90769805,6.182953571,-2.38023805,-0.245043821
IN,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,0,15.074035,6.2405,13.90769805,6.182953571,1.16633695,0.057546429
IN,ST VINCENT CARMEL HOSPITAL INC,0,13.265332,6.02175,13.90769805,6.182953571,-0.64236605,-0.161203571
IN,ST VINCENT CLAY HOSPITAL INC,0,14.037867,6.29475,13.90769805,6.182953571,0.13016895,0.111796429
IN,ST VINCENT DUNN HOSPITAL INC,0,13.730489,6.29475,13.90769805,6.182953571,-0.17720905,0.111796429
IN,ST VINCENT EVANSVILLE,0,13.818697,6.0245,13.90769805,6.182953571,-0.08900105,-0.158453571
IN,ST VINCENT FISHERS HOSPITAL INC,0,13.428162,6.23202825,13.90769805,6.182953571,-0.47953605,0.049074679
IN,ST VINCENT HEART CENTER OF INDIANA LLC,0,13.310856,5.27766685,13.90769805,6.182953571,-0.59684205,-0.905286721
IN,ST VINCENT HOSPITAL & HEALTH SERVICES,0,13.412256,5.92525,13.90769805,6.182953571,-0.49544205,-0.257703571
IN,ST VINCENT JENNINGS HOSPITAL INC,0,13.722099,6.29475,13.90769805,6.182953571,-0.18559905,0.111796429
IN,ST VINCENT KOKOMO,0,15.291994,7.05175,13.90769805,6.182953571,1.38429595,0.868796429
IN,ST VINCENT MERCY HOSPITAL,0,13.5695,6.29475,13.90769805,6.182953571,-0.33819805,0.111796429
IN,ST VINCENT RANDOLPH HOSPITAL INC,0,14.031774,6.29475,13.90769805,6.182953571,0.12407595,0.111796429
IN,ST VINCENT SALEM HOSPITAL INC,0,14.135916,6.29475,13.90769805,6.182953571,0.22821795,0.111796429
IN,ST VINCENT WARRICK,0,14.046817,6.29475,13.90769805,6.182953571,0.13911895,0.111796429
IN,ST VINCENT WILLIAMSPORT HOSPITAL INC,0,14.121475,6.29475,13.90769805,6.182953571,0.21377695,0.111796429
IN,STARKE HOSPITAL,0,13.739107,6.29475,13.90769805,6.182953571,-0.16859105,0.111796429
IN,SULLIVAN COUNTY COMMUNITY HOSPITAL,0,15.185898,6.29475,13.90769805,6.182953571,1.27819995,0.111796429
IN,TERRE HAUTE REGIONAL HOSPITAL,0,14.646341,5.03075535,13.90769805,6.182953571,0.73864295,-1.152198221
IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,0,13.459073,6.0845514,13.90769805,6.182953571,-0.44862505,-0.098402171
IN,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,0,13.748739,5.86703285,13.90769805,6.182953571,-0.15895905,-0.315920721
IN,UNION HOSPITAL CLINTON,0,14.418484,6.29475,13.90769805,6.182953571,0.51078595,0.111796429
IN,UNION HOSPITAL INC,0,12.743966,6.20325,13.90769805,6.182953571,-1.16373205,0.020296429
IN,UNITY MEDICAL AND SURGICAL HOSPITAL,0,13.748739,6.1888568,13.90769805,6.182953571,-0.15895905,0.005903229
IN,WITHAM HEALTH SERVICES,0,13.651546,6.4016736,13.90769805,6.182953571,-0.25615205,0.218720029
IN,WOMEN'S HOSPITAL THE,0,13.748739,6.24697185,13.90769805,6.182953571,-0.15895905,0.064018279
IN,WOODLAWN HOSPITAL,0,13.470807,6.29475,13.90769805,6.182953571,-0.43689105,0.111796429
KS,ALLEN COUNTY REGIONAL HOSPITAL,0,14.970436,6.29475,13.8789078,6.255735003,1.091528197,0.039014997
KS,ANDERSON COUNTY HOSPITAL,0,13.416873,6.29475,13.8789078,6.255735003,-0.462034803,0.039014997
KS,ANTHONY MEDICAL CENTER,0,13.785613,6.29475,13.8789078,6.255735003,-0.093294803,0.039014997
KS,ASHLAND HEALTH CENTER,0,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997
KS,ATCHISON HOSPITAL,0,13.926577,6.29475,13.8789078,6.255735003,0.047669197,0.039014997
KS,"BLUE VALLEY HOSPITAL, INC",0,13.748739,6.26205195,13.8789078,6.255735003,-0.130168803,0.006316947
KS,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,0,14.242397,6.29475,13.8789078,6.255735003,0.363489197,0.039014997
KS,CHEYENNE COUNTY HOSPITAL,0,13.601243,6.29475,13.8789078,6.255735003,-0.277664803,0.039014997
KS,CHILDREN'S MERCY HOSPITAL KANSAS,0,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997
KS,CITIZENS MEDICAL CENTER,0,14.318885,6.29475,13.8789078,6.255735003,0.439977197,0.039014997
KS,CLARA BARTON HOSPITAL,0,13.468122,6.29475,13.8789078,6.255735003,-0.410785803,0.039014997
KS,CLAY COUNTY MEDICAL CENTER,0,14.31656,6.29475,13.8789078,6.255735003,0.437652197,0.039014997
KS,CLOUD COUNTY HEALTH CENTER,0,14.05217,6.29475,13.8789078,6.255735003,0.173262197,0.039014997
KS,COFFEY COUNTY HOSPITAL,0,13.476045,6.25987215,13.8789078,6.255735003,-0.402862803,0.004137147
KS,COFFEYVILLE REGIONAL MEDICAL CENTER,0,14.272466,6.48222015,13.8789078,6.255735003,0.393558197,0.226485147
KS,COMANCHE COUNTY HOSPITAL,0,14.54153,6.29475,13.8789078,6.255735003,0.662622197,0.039014997
KS,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",0,13.856088,6.29475,13.8789078,6.255735003,-0.022819803,0.039014997
KS,"COMMUNITY MEMORIAL HEALTHCARE, INC",0,13.744908,6.29475,13.8789078,6.255735003,-0.133999803,0.039014997
KS,DECATUR COUNTY HOSPITAL,0,13.416873,6.29475,13.8789078,6.255735003,-0.462034803,0.039014997
KS,DOCTORS HOSPITAL LLC,0,13.748739,6.19509905,13.8789078,6.255735003,-0.130168803,-0.060635953
KS,EDWARDS COUNTY HOSPITAL,0,13.748739,6.29475,13.8789078,6.255735003,-0.130168803,0.039014997
KS,ELLINWOOD DISTRICT HOSPITAL,0,13.832721,6.29475,13.8789078,6.255735003,-0.046186803,0.039014997
KS,ELLSWORTH COUNTY MEDICAL CENTER,0,14.723556,6.29475,13.8789078,6.255735003,0.844648197,0.039014997
KS,FREDONIA REGIONAL HOSPITAL,0,13.393305,6.29475,13.8789078,6.255735003,-0.485602803,0.039014997
