,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked,TotalRanking,TotalRankingReranked
892,ST PETERSBURG GENERAL HOSPITAL,SAINT PETERSBURG,FL,33710,PINELLAS,7273841414,5.44452518108,4.82655043255,5.05848537196,5.72840929772,5.18326709067,4.19345565217
893,BARTOW REGIONAL MEDICAL CENTER,BARTOW,FL,33831,POLK,8635338111,5.12128406747,5.72399620576,4.82494844158,7.36403578825,5.52712594752,4.88255214442
894,HEART OF FLORIDA REGIONAL MEDICAL CENTER,DAVENPORT,FL,33837,POLK,8634224971,5.07683034959,3.64491349781,7.38388508039,7.23657267472,5.10189397231,4.03038313183
895,LAKE WALES MEDICAL CENTER,LAKE WALES,FL,33853,POLK,8636761433,4.98550542199,4.57227413014,5.54740506641,8.69226448713,5.28550454072,4.39834049606
896,LAKELAND REGIONAL MEDICAL CENTER,LAKELAND,FL,33805,POLK,8636871100,1.95447920095,5.11074159406,6.95622636707,8.02567293932,4.49545904712,2.81508164578
897,WINTER HAVEN HOSPITAL,WINTER HAVEN,FL,33881,POLK,8632931121,4.62721231092,5.9034853604,6.28131497713,6.72199102379,5.5634079757,4.95526168163
898,PUTNAM COMMUNITY MEDICAL CENTER,PALATKA,FL,32177,PUTNAM,3863268500,4.94908964465,5.60433676933,6.01830564049,5.73719209176,5.43399996049,4.695926761
899,FLAGLER HOSPITAL,SAINT AUGUSTINE,FL,32086,SAINT JOHNS,9048194426,7.2850978714,5.00603958719,4.22561799692,6.76432859507,5.91945210602,5.66877758038
900,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,FORT PIERCE,FL,34950,SAINT LUCIE,7724614000,5.03507806325,4.09363638442,5.44070018596,5.83312722668,4.82268566844,3.47084697631
901,ST LUCIE MEDICAL CENTER,PORT SAINT LUCIE,FL,34952,SAINT LUCIE,7723354000,4.39950046419,5.64920905799,5.77797461556,6.18331298921,5.25329356207,4.33378938168
902,GULF BREEZE HOSPITAL,GULF BREEZE,FL,32561,SANTA ROSA,8509342000,5.48878712773,3.764254691,7.0304847465,7.93987179753,5.31845057375,4.46436466656
903,JAY HOSPITAL,JAY,FL,32565,SANTA ROSA,8506754532,5.51589188585,7.63854718861,6.6007448382,10.0,6.92302637865,7.67995017985
904,SANTA ROSA MEDICAL CENTER,MILTON,FL,32570,SANTA ROSA,8506267762,5.57974250172,5.0359544463,5.35318929401,7.21405268999,5.50527001861,4.83875265038
905,DOCTORS HOSPITAL OF SARASOTA,SARASOTA,FL,34233,SARASOTA,9413421100,4.92254432351,5.97827250817,6.32627180298,5.97117473303,5.63386455563,5.09645735282
906,ENGLEWOOD COMMUNITY HOSPITAL,ENGLEWOOD,FL,34223,SARASOTA,9414756571,6.42435044787,6.35220824701,7.59981241585,7.05280959937,6.6364623329,7.10567304607
907,SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,34239,SARASOTA,9419179000,5.43561833594,6.47186768344,7.8484480801,6.26753773208,6.26932824249,6.36993275949
908,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,VENICE,FL,34285,SARASOTA,9414857711,4.95652742182,3.65987092737,6.170816951,6.82220495581,4.83899241918,3.50352586333
909,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,32771,SEMINOLE,4073214500,6.38231737836,4.60218898924,6.3907992599,6.18061059105,5.69587083594,5.22071854141
910,OVIEDO MEDICAL CENTER,OVIEDO,FL,32765,SEMINOLE,4073027392,5.11375139286,5.12569902362,6.32627180298,7.43204614211,5.53193929084,4.89219813122
911,"VILLAGES REGIONAL HOSPITAL, THE",THE VILLAGES,FL,32159,SUMTER,3527518000,3.80779720093,4.10859381398,5.78223099496,6.63754108108,4.49973538794,2.82365147436
912,SHANDS LIVE OAK REGIONAL MEDICAL CENTER,LIVE OAK,FL,32060,SUWANNEE,9043621413,4.97937159709,5.30518817826,6.32627180298,8.20358081864,5.62600876807,5.08071427816
913,DOCTOR'S MEMORIAL HOSPITAL INC,PERRY,FL,32348,TAYLOR,8505840800,5.25254644104,6.20263395147,5.92010680531,8.6740232995,6.05111099794,5.93262327983
914,LAKE BUTLER HOSPITAL,LAKE BUTLER,FL,32054,UNION,3864962323,5.11375139286,5.12569902362,6.32627180298,7.43204614211,5.53193929084,4.89219813122
915,FLORIDA HOSPITAL DELAND,DELAND,FL,32720,VOLUSIA,3869434772,5.12004053255,6.66631426763,6.76406493551,6.8064409665,6.11513688705,6.06093178408
916,FLORIDA HOSPITAL FISH MEMORIAL,ORANGE CITY,FL,32763,VOLUSIA,3869175000,5.58157484891,6.02314479683,7.36355650495,5.53586342833,6.00988968573,5.85001536939
917,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,DAYTONA BEACH,FL,32117,VOLUSIA,3866766000,6.11606619958,6.56161226076,6.61795162117,6.74023221142,6.42084538694,6.67357459008
918,FLORIDA HOSPITAL NEW SMYRNA,NEW SMYRNA BEACH,FL,32170,VOLUSIA,3864245000,1.94850956388,4.30304039817,4.03629638948,5.90676757672,3.54045245186,0.90123914396
919,HALIFAX HEALTH MEDICAL CENTER,DAYTONA BEACH,FL,32114,VOLUSIA,3862544000,2.29532264124,5.33510303737,6.10637375562,7.09131877325,4.48649757015,2.79712275879
920,HEALTHMARK REGIONAL MEDICAL CENTER,DEFUNIAK SPRINGS,FL,32435,WALTON,8509514500,4.65621839952,4.1983383913,6.37889616735,9.4302443865,5.22031766031,4.26770535395
921,SACRED HEART HOSPITAL ON THE EMERALD COAST,MIRAMAR BEACH,FL,32550,WALTON,8502783600,5.12395781496,7.20478173156,6.58035584097,7.73854313419,6.38418501951,6.60010685732
922,NORTHWEST FLORIDA COMMUNITY HOSPITAL,CHIPLEY,FL,32428,WASHINGTON,8506381610,4.31638241768,5.11074159406,6.32627180298,8.80531481044,5.36464375589,4.55693625269
923,APPLING HOSPITAL,BAXLEY,GA,31513,APPLING,9123679841,5.49440493931,4.29461532832,6.50989781084,8.11147329742,5.45851460173,4.74505434039
924,BACON COUNTY HOSPITAL,ALMA,GA,31510,BACON,9126328961,5.40631851014,6.7476337751,6.32627180298,8.27249118819,6.33392199623,6.49937926999
925,OCONEE REGIONAL MEDICAL CENTER,MILLEDGEVILLE,GA,31061,BALDWIN,4784543550,6.43835212471,5.59591169948,6.59593172571,6.82896016762,6.18513470969,6.2012081012
926,NORTHEAST GEORGIA MEDICAL CENTER BARROW,WINDER,GA,30680,BARROW,7708488611,5.91550043044,4.04033902591,6.7193130201,7.77254752752,5.5185915019,4.86544903241
927,CARTERSVILLE MEDICAL CENTER,CARTERSVILLE,GA,30120,BARTOW,7703878182,5.37549109404,5.02752937645,5.17834926556,6.45287642274,5.32317270854,4.4738278706
928,DORMINY MEDICAL CENTER,FITZGERALD,GA,31750,BEN HILL,2294247100,5.06706607786,5.73052856546,6.57205169175,7.74417234677,5.80932297968,5.44807774049
929,SGMC BERRIEN CAMPUS,NASHVILLE,GA,31639,BERRIEN,2295437100,5.58635601248,6.77754863421,6.46319176747,8.37270512021,6.44321351965,6.7184005455
930,COLISEUM MEDICAL CENTERS,MACON,GA,31217,BIBB,4787657000,3.72182401219,4.56384906029,6.45077173294,7.62436602804,4.83717976493,3.49989328659
931,COLISEUM NORTHSIDE HOSPITAL,MACON,GA,31210,BIBB,4787578200,6.03962350218,5.52112455171,6.70703396974,7.19310832059,6.06064644773,5.95173241391
932,"MEDICAL CENTER, NAVICENT HEALTH (THE)",MACON,GA,31201,BIBB,4786331000,3.82724985791,5.20701853109,6.28833782188,6.28240013839,4.959341333,3.7447062567
933,BLECKLEY MEMORIAL HOSPITAL,COCHRAN,GA,31014,BLECKLEY,4789346211,5.22075541162,4.45914705341,6.32627180298,7.20121551509,5.29902574634,4.42543712358
934,BROOKS COUNTY HOSPITAL,QUITMAN,GA,31643,BROOKS,9122636309,5.45008085169,6.64293176823,6.32627180298,6.22610017658,6.10643052057,6.04348414102
935,EAST GEORGIA REGIONAL MEDICAL CENTER,STATESBORO,GA,30458,BULLOCH,9124861500,5.08960933458,4.04033902591,7.0641401734,5.44578270575,5.02792993177,3.88215847548
936,BURKE MEDICAL CENTER,WAYNESBORO,GA,30830,BURKE,7065544435,5.45008085169,6.73267634555,6.45012052032,8.02184375823,6.33823640284,6.50802538278
937,WELLSTAR SYLVAN GROVE HOSPITAL,JACKSON,GA,30233,BUTTS,7707757861,5.45008085169,4.45914705341,6.32627180298,6.22610017658,5.28751125252,4.40236196601
938,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,SAINT MARYS,GA,31558,CAMDEN,9125766401,5.27748886615,5.43137997439,6.38363641116,6.75847261544,5.64921853842,5.1272268836
939,CANDLER COUNTY HOSPITAL,METTER,GA,30439,CANDLER,9126855741,5.5595231346,4.45914705341,6.32627180298,7.69305198145,5.4752472891,4.77858680855
940,TANNER MEDICAL CENTER - CARROLLTON,CARROLLTON,GA,30117,CARROLL,7708369580,3.22519759612,6.68780405689,5.4008625761,4.53597532293,4.98110253859,3.78831592428
941,TANNER MEDICAL CENTER VILLA RICA,VILLA RICA,GA,30180,CARROLL,7704563101,4.65823162585,6.37369803627,5.69814449451,7.48091372536,5.73978667,5.30872629984
942,CORNERSTONE MEDICAL CENTER,FORT OGLETHORP,GA,30742,CATOOSA,7068582000,5.45008085169,4.45914705341,6.32627180298,6.22610017658,5.28751125252,4.40236196601
943,CANDLER HOSPITAL,SAVANNAH,GA,31412,CHATHAM,9128196000,6.35050934761,4.8181253627,5.15777228944,6.56975514346,5.61887937413,5.06642690339
944,"MEMORIAL HEALTH UNIV MED CEN, INC",SAVANNAH,GA,31403,CHATHAM,9123503691,3.09584880769,4.99761451734,3.16114096533,7.61738483278,4.27095837496,2.3651801161
945,ST JOSEPH'S HOSPITAL - SAVANNAH,SAVANNAH,GA,31419,CHATHAM,9128194100,3.30587629111,5.10231652421,6.34277785432,7.77727672431,4.88221665633,3.59014765482
946,EMORY JOHNS CREEK HOSPITAL,JOHNS CREEK,GA,30097,CHATTOOGA,6784747000,8.31982338912,5.44633740395,7.92729900562,7.57707406012,7.10911255426,8.05286868496
947,NORTHSIDE HOSPITAL CHEROKEE,CANTON,GA,30115,CHEROKEE,7702441000,3.63914634347,6.04463458609,5.43174482412,6.28172453885,5.07435202609,3.97518880383
948,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,ATHENS,GA,30606,CLARKE,7064757000,5.53320738482,5.2369333902,6.89851733454,7.27508106499,5.80108849731,5.43157575776
949,ST MARY'S HOSPITAL,ATHENS,GA,30606,CLARKE,7063893930,4.34534914879,5.83523057234,5.57174211064,7.261794274,5.37965813942,4.58702522324
950,SOUTHERN REGIONAL MEDICAL CENTER,RIVERDALE,GA,30274,CLAYTON,7709918160,5.07799806429,2.75400008431,4.85799293706,6.73460143163,4.33915838944,2.50185360818
951,CLINCH MEMORIAL HOSPITAL,HOMERVILLE,GA,31634,CLINCH,9124875211,5.45008085169,5.44633740395,6.32627180298,6.22610017658,5.65770763397,5.14423911362
952,WELLSTAR COBB HOSPITAL,AUSTELL,GA,30106,COBB,7707324000,6.08141696915,4.53393420118,6.81224173252,6.41098925116,5.64369187387,5.11615139411
953,WELLSTAR KENNESTONE HOSPITAL,MARIETTA,GA,30060,COBB,7707935000,5.91157051638,5.07240166511,6.08598524848,6.5904735294,5.69093470827,5.21082649357
954,COFFEE REGIONAL MEDICAL CENTER,DOUGLAS,GA,31533,COFFEE,9123835620,5.05528167142,5.67069884725,6.86434545575,6.58371753399,5.71026626626,5.24956712373
955,COLQUITT REGIONAL MEDICAL CENTER,MOULTRIE,GA,31768,COLQUITT,2299853420,4.73208780995,5.71557113591,6.31246625653,6.64046789549,5.52878883272,4.88588458253
956,TURNING POINT HOSPITAL,MOULTRIE,GA,31788,COLQUITT,2299854815,5.45008085169,4.45914705341,6.53060905761,6.22610017658,5.31816184071,4.46378604275
957,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,ADEL,GA,31620,COOK,2298968077,5.08885278929,7.555334971,6.4582103266,8.15876526534,6.52617848563,6.88466314394
958,"PIEDMONT NEWNAN HOSPITAL, INC",NEWNAN,GA,30265,COWETA,7704002300,7.09945871678,5.71557113591,6.17062946219,6.84517455662,6.41574806975,6.66335951686
959,SOUTHEASTERN REGIONAL MEDICAL CENTER,NEWNAN,GA,30265,COWETA,4048448334,5.3804415992,7.27114380948,6.19414696541,6.22610017658,6.29607659072,6.42353670941
960,CRISP REGIONAL HOSPITAL,CORDELE,GA,31015,CRISP,2292763100,5.41572822853,5.01257194689,6.38180361687,8.03535574906,5.67141868322,5.17171618963
961,MEMORIAL HOSPITAL AND MANOR,BAINBRIDGE,GA,39819,DECATUR,2292463500,4.35584156623,4.8480402218,6.67476873409,7.64981361078,5.2176523417,4.26236402954
962,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,ATLANTA,GA,30322,DEKALB,4047856101,5.45008085169,4.45914705341,6.32627180298,6.22610017658,5.28751125252,4.40236196601
963,DEKALB MEDICAL CENTER,DECATUR,GA,30033,DEKALB,4045011000,4.65853358345,3.44204184377,6.86074700251,6.70284825317,4.7371126609,3.29935783724
964,DEKALB MEDICAL CENTER AT HILLANDALE,LITHONIA,GA,30058,DEKALB,4045018040,5.23122450348,4.02538159636,6.06759017031,8.02296975746,5.18366278873,4.19424863493
965,EMORY UNIVERSITY HOSPITAL,ATLANTA,GA,30322,DEKALB,4046868500,6.71808524277,5.71557113591,6.60621685701,6.95034288528,6.34858795909,6.52877000214
966,DODGE COUNTY HOSPITAL,EASTMAN,GA,31023,DODGE,4784484067,5.11444214911,6.25403859984,6.56998392384,8.11192369712,6.05987023914,5.95017688436
967,PHOEBE PUTNEY MEMORIAL HOSPITAL,ALBANY,GA,31703,DOUGHERTY,2293124068,2.15653776915,4.3993173352,5.92623675028,6.03287870748,3.95066904742,1.72331718973
968,WELLSTAR DOUGLAS HOSPITAL,DOUGLASVILLE,GA,30134,DOUGLAS,7709491500,5.45545499165,5.880102861,6.92745265824,6.92827330025,5.9827794235,5.79568614031
969,PIONEER COMMUNITY HOSPITAL OF EARLY,BLAKELY,GA,39823,EARLY,2297234235,5.80050269371,4.45914705341,6.32627180298,7.0667712063,5.50298654625,4.83417654957
970,EFFINGHAM HEALTH SYSTEM,SPRINGFIELD,GA,31329,EFFINGHAM,9127540160,5.68043686349,6.04463458609,6.32627180298,7.54284368334,6.10012693237,6.03085168898
971,ELBERT MEMORIAL HOSPITAL,ELBERTON,GA,30635,ELBERT,7062132535,5.28687672488,4.96769965823,6.44620653106,8.26978879003,5.63937600233,5.10750234559
972,EMANUEL MEDICAL CENTER,SWAINSBORO,GA,30401,EMANUEL,4782891304,4.95269906981,6.40361289537,6.61303780571,7.52122449801,6.0026951076,5.83559736487
973,EVANS MEMORIAL HOSPITAL,CLAXTON,GA,30417,EVANS,9127395105,5.68552953506,6.73267634555,6.48513159064,7.90924383461,6.42052132729,6.67292517138
974,FANNIN REGIONAL HOSPITAL,BLUE RIDGE,GA,30513,FANNIN,7066323711,4.56734894634,5.56599684037,6.58887580339,7.82434349238,5.57077038977,4.970016031
975,PIEDMONT FAYETTE HOSPITAL,FAYETTEVILLE,GA,30214,FAYETTE,7707197071,6.00558898986,4.69846592627,6.29718625729,6.38261407041,5.59685993918,5.02229974168
976,FLOYD MEDICAL CENTER,ROME,GA,30162,FLOYD,7065096900,3.94814474324,5.52112455171,7.54805157284,6.28037333977,5.31122105551,4.44987664172
977,REDMOND REGIONAL MEDICAL CENTER,ROME,GA,30165,FLOYD,7068023012,4.68286822578,5.58095426993,8.14597217575,7.75655833837,5.84648509609,5.52255098307
978,NORTHSIDE HOSPITAL FORSYTH,CUMMING,GA,30041,FORSYTH,7708443200,3.87794301452,6.25403859984,5.26587358458,7.85136747387,5.37451089046,4.57671008628
979,"ST MARY'S SACRED HEART HOSPITAL, INC",LAVONIA,GA,30553,FRANKLIN,7063567800,5.22790235198,5.93993257921,6.38363641116,7.29827664925,5.8753112258,5.58031882726
980,CHILDREN'S HEALTHCARE OF ATLANTA AT SCOTTISH RITE,ATLANTA,GA,30342,FULTON,4047855252,5.45008085169,4.45914705341,6.32627180298,6.22610017658,5.28751125252,4.40236196601
981,EMORY UNIVERSITY HOSPITAL MIDTOWN,ATLANTA,GA,30308,FULTON,4046864411,6.95429207777,4.6236787785,4.34957714515,6.39364886292,5.63354052917,5.09580800064
982,GRADY MEMORIAL HOSPITAL,ATLANTA,GA,30303,FULTON,4046164252,3.49172392466,3.87580730082,6.9235856637,8.04774174066,4.60613623318,3.03687980268
983,NORTHSIDE HOSPITAL,ATLANTA,GA,30342,FULTON,4048518000,4.77876625365,6.05959201564,7.28066501323,6.83931936059,5.84041603903,5.51038853372
984,PIEDMONT HOSPITAL,ATLANTA,GA,30309,FULTON,4046055000,8.10014929869,5.55103941082,3.68609890052,6.48620600014,6.32073120116,6.47294478842
985,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",ATLANTA,GA,30342,FULTON,6788435720,7.00692978363,5.32667796752,8.80119277581,7.45546614262,6.69082843731,7.21462324789
986,WELLSTAR ATLANTA MEDICAL CENTER,ATLANTA,GA,30312,FULTON,4042654000,4.63867389759,3.57665870975,6.59973829846,5.05348457187,4.57605892971,2.97660459411
987,WELLSTAR NORTH FULTON HOSPITAL,ROSWELL,GA,30076,FULTON,7707512500,4.68176342557,3.03819124582,6.30464499154,5.86375362221,4.42705511272,2.6779994962
988,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,BRUNSWICK,GA,31520,GLYNN,9124667000,4.09498071995,5.2369333902,6.21651645463,7.49262411741,5.18120767124,4.18932855561
989,GORDON HOSPITAL,CALHOUN,GA,30701,GORDON,7066292895,6.47122855249,6.89720807064,7.07257908334,6.05111989528,6.6791625857,7.19124476785
990,GRADY GENERAL HOSPITAL,CAIRO,GA,39828,GRADY,2293770251,5.27603866984,7.09165465484,5.53080970495,9.13680820187,6.38118727268,6.59409934353
991,ST MARY'S GOOD SAMARITAN HOSPITAL,GREENSBORO,GA,30642,GREENE,7064537331,5.34079167626,6.9420803593,6.32627180298,6.17835780897,6.17285356468,6.1765965672
992,EASTSIDE MEDICAL CENTER,SNELLVILLE,GA,30078,GWINNETT,7707362498,5.37719431647,4.08521131457,6.99709212753,6.03062670901,5.20102860167,4.2290498929
993,GWINNETT MEDICAL CENTER,LAWRENCEVILLE,GA,30045,GWINNETT,6783121000,6.40715221261,5.19206110154,6.47479946461,7.1196931704,6.03289422953,5.89611669883
994,HABERSHAM COUNTY MEDICAL CTR,DEMOREST,GA,30535,HABERSHAM,7067542161,4.99473303235,5.53608198127,4.55525291698,6.75847261544,5.3081908292,4.44380403873
995,"NORTHEAST GEORGIA MEDICAL CENTER, INC",GAINESVILLE,GA,30501,HALL,7705353553,5.70978069843,5.85018800189,5.71858048646,7.73741635135,5.96651697072,5.76309602683
996,HIGGINS GENERAL HOSPITAL,BREMEN,GA,30110,HARALSON,7708242210,5.29648237143,6.44848518403,6.32627180298,6.9933560561,6.05263920936,5.93568583036
997,PIEDMONT HENRY HOSPITAL,STOCKBRIDGE,GA,30281,HENRY,6786041000,4.05949974072,3.5617012802,5.88932575036,5.78380767644,4.31973001304,2.46291895299
998,HOUSTON MEDICAL CENTER,WARNER ROBINS,GA,31093,HOUSTON,4789224281,7.31875334217,5.20701853109,7.03151912054,6.33982609943,6.3858749305,6.60349345537
999,PERRY HOSPITAL,PERRY,GA,31069,HOUSTON,4789873600,5.95331876442,5.34163539707,6.64018732984,6.54475796042,5.88611170608,5.60196309475
1000,IRWIN COUNTY HOSPITAL,OCILLA,GA,31774,IRWIN,2294683845,5.33327357102,5.59591169948,6.46916009758,7.68539518664,5.83735800974,5.50426021329
1001,NORTHRIDGE MEDICAL CENTER,COMMERCE,GA,30529,JACKSON,7063351100,4.58714500779,4.47410448296,6.48991162555,7.96058939978,5.16751424284,4.16188679197
1002,JASPER MEMORIAL HOSPITAL,MONTICELLO,GA,31064,JASPER,7064686411,5.45008085169,4.45914705341,6.32627180298,6.22610017658,5.28751125252,4.40236196601
1003,JEFF DAVIS HOSPITAL,HAZLEHURST,GA,31539,JEFF DAVIS,9123757781,5.56882045436,3.68136071663,6.32627180298,7.94707740894,5.21246645046,4.25197145307
1004,JEFFERSON HOSPITAL,LOUISVILLE,GA,30434,JEFFERSON,4786257000,4.65076899538,7.92927070983,6.49794101003,8.08399891606,6.50060593257,6.83341549897
1005,JENKIN COUNTY MEDICAL CENTER,MILLEN,GA,30442,JENKINS,4789824221,5.41114509147,4.45914705341,6.32627180298,6.22610017658,5.27291034243,4.37310160025
1006,SGMC LANIER CAMPUS,LAKELAND,GA,31635,LANIER,2294828402,5.45008085169,7.24122895037,6.32627180298,6.22610017658,6.33079196388,6.49310665473
1007,FAIRVIEW PARK HOSPITAL,DUBLIN,GA,31021,LAURENS,4782743100,6.01170521808,6.01471972698,6.01672173699,6.82197897236,6.09461551218,6.01980674933
1008,LIBERTY REGIONAL MEDICAL CENTER,HINESVILLE,GA,31310,LIBERTY,9123699438,5.28104702558,6.28395345894,6.32627180298,7.83335148627,6.06915110077,5.96877582129
1009,SOUTH GEORGIA MEDICAL CENTER,VALDOSTA,GA,31603,LOWNDES,2293331020,5.89275091109,4.99761451734,7.5727238036,6.5422807621,5.87402368241,5.5777385778
1010,CHESTATEE REGIONAL HOSPITAL,DAHLONEGA,GA,30533,LUMPKIN,7068646136,4.72823197273,5.83523057234,6.77595509109,7.95923820069,5.77361553813,5.37651968046
1011,FLINT RIVER COMMUNITY HOSPITAL,MONTEZUMA,GA,31063,MACON,4784723100,5.45008085169,4.45914705341,6.45130881552,6.22610017658,5.3062668044,4.43994827433
1012,UNIVERSITY HOSPITAL MCDUFFIE,THOMSON,GA,30824,MCDUFFIE,7065951411,5.80153160294,6.92712292975,6.7193130201,5.62211418613,6.34335382139,6.5182807393
1013,WARM SPRINGS MEDICAL CENTER,WARM SPRINGS,GA,31830,MERIWETHER,7066559351,5.52795237214,4.45914705341,6.32627180298,6.22610017658,5.31671307269,4.46088269754
1014,MILLER COUNTY HOSPITAL,COLQUITT,GA,39837,MILLER,2297584231,4.59349412675,5.22197596064,6.32627180298,7.59171205019,5.38891325824,4.60557257134
1015,MITCHELL COUNTY HOSPITAL,CAMILLA,GA,31730,MITCHELL,2293365284,5.45008085169,7.94422813939,6.32627180298,6.22610017658,6.59441665976,7.02141310833
1016,MONROE COUNTY HOSPITAL,FORSYTH,GA,31029,MONROE,4789942521,4.87896566375,4.45914705341,6.50318427866,7.6889983842,5.24616974916,4.31951319134
1017,MORGAN MEMORIAL HOSPITAL,MADISON,GA,30650,MORGAN,7063421667,5.41114509147,6.62797433868,6.32627180298,7.4896965194,6.21258020869,6.25620914803
1018,MURRAY MEDICAL CENTER,CHATSWORTH,GA,30705,MURRAY,7065172031,5.6941911948,6.95703778885,6.47011341915,7.80452590583,6.49518047233,6.8225428239
1019,MIDTOWN MEDICAL CENTER,COLUMBUS,GA,31901,MUSCOGEE,7065711000,3.13505232628,5.07240166511,4.96320069983,7.12487276688,4.53476262843,2.89384640485
1020,NORTHSIDE MEDICAL CENTER,COLUMBUS,GA,31909,MUSCOGEE,7064942100,5.84864908206,7.3608883868,7.65758285034,5.00686820349,6.60290079872,7.0384154053
1021,ST FRANCIS HOSPITAL,COLUMBUS,GA,31995,MUSCOGEE,7065964020,3.83366743153,5.50616712216,7.25390487396,6.20515659079,5.21103934781,4.24911152548
1022,PIEDMONT NEWTON HOSPITAL,COVINGTON,GA,30014,NEWTON,7707867053,3.13419922667,3.87580730082,6.54786283531,4.57020569971,4.06795244308,1.9583542549
1023,WELLSTAR PAULDING HOSPITAL,HIRAM,GA,30141,PAULDING,4706447000,6.12567574739,6.14933659296,6.53724874094,7.63742761918,6.34745970069,6.52650896135
1024,"MEDICAL CENTER OF PEACH COUNTY, NAVICENT HEALTH",BYRON,GA,31008,PEACH,4786542000,5.59041811232,5.47625226305,6.32627180298,8.48260264566,5.94720242578,5.72438949098
1025,PIEDMONT MOUNTAINSIDE HOSPITAL INC,JASPER,GA,30143,PICKENS,7063015269,5.42979472836,5.83523057234,6.01575498835,7.80497630552,5.90724536657,5.64431515584
1026,POLK MEDICAL CENTER,CEDARTOWN,GA,30125,POLK,7707482500,5.52795237214,7.28610123903,6.32627180298,6.22610017658,6.37682089229,6.58534907478
1027,TAYLOR REGIONAL HOSPITAL,HAWKINSVILLE,GA,31036,PULASKI,4787830200,5.07004941025,5.58095426993,6.36506678115,6.67019427532,5.61590582477,5.06046788158
1028,PUTNAM GENERAL HOSPITAL,EATONTON,GA,31024,PUTNAM,7064852711,5.3375626923,5.40146511528,6.32627180298,8.00720576816,5.7767967751,5.38289491028
1029,MOUNTAIN LAKES MEDICAL CENTER,CLAYTON,GA,30525,RABUN,7067820400,5.49545029383,5.29676310841,6.32627180298,8.04008494585,5.80002929087,5.42945309776
1030,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER,CUTHBERT,GA,39840,RANDOLPH,2297322181,5.15806265001,4.23478561011,6.32627180298,8.14210047665,5.28546891565,4.39826910308
1031,AU MEDICAL CENTER,AUGUSTA,GA,30912,RICHMOND,7067216569,3.0390562894,4.08521131457,4.77238868824,6.29906492709,4.01736514743,1.85697682261
1032,DOCTORS HOSPITAL,AUGUSTA,GA,30909,RICHMOND,7066516008,4.98592079259,4.78821050359,5.79724965653,6.86161414547,5.22104809909,4.26916916037
1033,TRINITY HOSPITAL OF AUGUSTA,AUGUSTA,GA,30904,RICHMOND,7064817000,4.9608255442,5.50616712216,6.60847931736,7.43204535851,5.65959868334,5.14802879495
1034,UNIVERSITY HOSPITAL,AUGUSTA,GA,30901,RICHMOND,7067229011,4.11513999323,6.2989108885,6.97331279655,7.08208479591,5.65947447972,5.14777988969
1035,ROCKDALE MEDICAL CENTER,CONYERS,GA,30012,ROCKDALE,7709183000,5.22388326377,4.07025388502,6.04123284297,6.64046789549,5.05553314679,3.93747558676
1036,OPTIM MEDICAL CENTER - SCREVEN,SYLVANIA,GA,30467,SCREVEN,9125647426,5.35274145113,4.45914705341,6.32627180298,7.8353782849,5.41193678814,4.6517119491
1037,DONALSONVILLE HOSPITAL INC,DONALSONVILLE,GA,39845,SEMINOLE,2295245217,5.36978235301,6.35874060671,6.50512448946,9.04267466572,6.27823224989,6.38777647689
1038,WELLSTAR SPALDING REGIONAL HOSPITAL,GRIFFIN,GA,30223,SPALDING,7702282721,4.37690255045,4.32453018743,6.75304180576,6.64880028984,4.94087357655,3.70769669324
1039,STEPHENS COUNTY HOSPITAL,TOCCOA,GA,30577,STEPHENS,7062824250,6.21414359729,5.95489000877,6.31668235474,6.28780493472,6.13967044896,6.11009728067
1040,PHOEBE SUMTER MEDICAL CENTER,AMERICUS,GA,31719,SUMTER,2299311280,4.24034906094,6.13437916341,6.38592572563,5.78448327598,5.42686027057,4.68161875299
1041,OPTIM MEDICAL CENTER - TATTNALL,REIDSVILLE,GA,30453,TATTNALL,9125571000,5.45008085169,4.45914705341,6.32627180298,-0.0,4.66490123486,3.15464543738
1042,JOHN D ARCHBOLD MEMORIAL HOSPITAL,THOMASVILLE,GA,31792,THOMAS,2292282880,6.40518307966,5.99976229743,6.48905229343,6.34568129546,6.25978048997,6.35079897061
1043,TIFT REGIONAL MEDICAL CENTER,TIFTON,GA,31793,TIFT,2293827120,4.16780846662,5.77540085412,5.43268471863,8.42675308355,5.38628151143,4.60029852514
1044,MEADOWS REGIONAL MEDICAL CENTER,VIDALIA,GA,30474,TOOMBS,9125355828,6.03726427092,6.17925145207,4.88480678458,6.83481536365,5.99739595017,5.82497780187
